districtCode,city,district,province,lon,lat
421122,黄冈市,红安,湖北省,114.615095,31.284777
421123,黄冈市,罗田,湖北省,115.398984,30.781679
421124,黄冈市,英山,湖北省,115.67753,30.735794
421125,黄冈市,浠水,湖北省,115.26344,30.454837
421126,黄冈市,蕲春,湖北省,115.433964,30.234927
421127,黄冈市,黄梅,湖北省,115.942548,30.075113
421181,黄冈市,麻城,湖北省,115.02541,31.177906
421182,黄冈市,武穴,湖北省,115.56242,29.849342
421200,咸宁市,咸宁,湖北省,114.328963,29.832798
421202,咸宁市,咸安,湖北省,114.333894,29.824716
421221,咸宁市,嘉鱼,湖北省,113.921547,29.973363
421222,咸宁市,通城,湖北省,113.814131,29.246076
421223,咸宁市,崇阳,湖北省,114.049958,29.54101
421224,咸宁市,通山,湖北省,114.493163,29.604455
421281,咸宁市,赤壁,湖北省,113.88366,29.716879
421300,随州市,随州,湖北省,113.37377,31.717497
421303,随州市,曾都,湖北省,113.374519,31.717521
421321,随州市,随县,湖北省,113.301384,31.854246
421381,随州市,广水,湖北省,113.826601,31.617731
422800,恩施土家族苗族自治州,恩施,湖北省,109.48699,30.283114
422801,恩施土家族苗族自治州,恩施市,湖北省,109.48699,30.283114
422802,恩施土家族苗族自治州,利川,湖北省,108.943491,30.294247
422822,恩施土家族苗族自治州,建始,湖北省,109.723822,30.601632
422823,恩施土家族苗族自治州,巴东,湖北省,110.336665,31.041403
422825,恩施土家族苗族自治州,宣恩,湖北省,109.482819,29.98867
422826,恩施土家族苗族自治州,咸丰,湖北省,109.15041,29.678967
422827,恩施土家族苗族自治州,来凤,湖北省,109.408328,29.506945
422828,恩施土家族苗族自治州,鹤峰,湖北省,110.033699,29.887298
429004,仙桃市,仙桃,湖北省,113.453974,30.364953
429005,潜江市,潜江,湖北省,112.896866,30.421215
429006,天门市,天门,湖北省,113.165862,30.653061
429021,神农架林区,神农架,湖北省,110.671525,31.744449
430100,长沙市,长沙,湖南省,112.982279,28.19409
430102,长沙市,芙蓉,湖南省,112.988094,28.193106
430103,长沙市,天心,湖南省,112.97307,28.192375
430104,长沙市,岳麓,湖南省,112.911591,28.213044
430105,长沙市,开福,湖南省,112.985525,28.201336
430111,长沙市,雨花区,湖南省,113.016337,28.109937
430112,长沙市,望城,湖南省,112.819549,28.347458
430121,长沙市,长沙县,湖南省,113.080098,28.237888
430181,长沙市,浏阳,湖南省,113.633301,28.141112
430182,长沙市,宁乡,湖南省,112.553182,28.253928
430200,株洲市,株洲,湖南省,113.151737,27.835806
430202,株洲市,荷塘,湖南省,113.162548,27.833036
430203,株洲市,芦淞,湖南省,113.155169,27.827246
430204,株洲市,石峰,湖南省,113.11295,27.871945
430211,株洲市,天元,湖南省,113.136252,27.826909
430212,株洲市,渌口,湖南省,113.150427,27.70432
430223,株洲市,攸县,湖南省,113.345774,27.000071
430224,株洲市,茶陵,湖南省,113.546509,26.789534
430225,株洲市,炎陵,湖南省,113.776884,26.489459
430281,株洲市,醴陵,湖南省,113.507157,27.657873
430300,湘潭市,湘潭,湖南省,112.944052,27.82973
430302,湘潭市,雨湖,湖南省,112.907427,27.86077
430304,湘潭市,岳塘,湖南省,112.927707,27.828854
430321,湘潭市,湘潭县,湖南省,112.957505,27.784983
430381,湘潭市,湘乡,湖南省,112.525217,27.734918
430382,湘潭市,韶山,湖南省,112.52848,27.922682
430400,衡阳市,衡阳,湖南省,112.607693,26.900358
430405,衡阳市,珠晖,湖南省,112.626324,26.891063
430406,衡阳市,雁峰,湖南省,112.612241,26.893694
430407,衡阳市,石鼓,湖南省,112.607635,26.903908
430408,衡阳市,蒸湘,湖南省,112.570608,26.89087
430412,衡阳市,南岳,湖南省,112.734147,27.240536
430421,衡阳市,衡阳县,湖南省,112.379643,26.962388
430422,衡阳市,衡南,湖南省,112.677459,26.739973
430423,衡阳市,衡山,湖南省,112.86971,27.234808
430424,衡阳市,衡东,湖南省,112.950412,27.083531
430426,衡阳市,祁东,湖南省,112.111192,26.787109
430481,衡阳市,耒阳,湖南省,112.847215,26.414162
430482,衡阳市,常宁,湖南省,112.396821,26.406773
430500,邵阳市,邵阳,湖南省,111.46923,27.237842
430502,邵阳市,双清,湖南省,111.479756,27.240001
430503,邵阳市,大祥,湖南省,111.462968,27.233593
430511,邵阳市,北塔,湖南省,111.452315,27.245688
430521,邵阳市,邵东,湖南省,111.743168,27.257273
430522,邵阳市,新邵,湖南省,111.459762,27.311429
430523,邵阳市,邵阳县,湖南省,111.2757,26.989713
430524,邵阳市,隆回,湖南省,111.038785,27.116002
430525,邵阳市,洞口,湖南省,110.579212,27.062286
430527,邵阳市,绥宁,湖南省,110.155075,26.580622
430528,邵阳市,新宁,湖南省,110.859115,26.438912
430529,邵阳市,城步,湖南省,110.313226,26.363575
430581,邵阳市,武冈,湖南省,110.636804,26.732086
430600,岳阳市,岳阳,湖南省,113.132855,29.37029
430602,岳阳市,岳阳楼区,湖南省,113.120751,29.366784
430603,岳阳市,云溪,湖南省,113.27387,29.473395
430611,岳阳市,君山,湖南省,113.004082,29.438062
430621,岳阳市,岳阳县,湖南省,113.12254,29.1502693
430623,岳阳市,华容,湖南省,112.559369,29.524107
430624,岳阳市,湘阴,湖南省,112.889748,28.677498
430626,岳阳市,平江,湖南省,113.593751,28.701523
430681,岳阳市,汨罗,湖南省,113.079419,28.803149
430682,岳阳市,临湘,湖南省,113.450809,29.471594
430700,常德市,常德,湖南省,111.691347,29.040225
430702,常德市,武陵,湖南省,111.690718,29.040477
430703,常德市,鼎城,湖南省,111.685327,29.014426
430721,常德市,安乡,湖南省,112.172289,29.414483
430722,常德市,汉寿,湖南省,111.968506,28.907319
430723,常德市,澧县,湖南省,111.761682,29.64264
430724,常德市,临澧,湖南省,111.645602,29.443217
430725,常德市,桃源,湖南省,111.484503,28.902734
430726,常德市,石门,湖南省,111.379087,29.584703
430781,常德市,津市,湖南省,111.879609,29.630867
430800,张家界市,张家界,湖南省,110.479921,29.127401
430802,张家界市,永定,湖南省,110.484559,29.125961
430811,张家界市,武陵源,湖南省,110.54758,29.347827
430821,张家界市,慈利,湖南省,111.132702,29.423876
430822,张家界市,桑植,湖南省,110.164039,29.399939
430900,益阳市,益阳,湖南省,112.355042,28.570066
430902,益阳市,资阳区,湖南省,112.33084,28.592771
430903,益阳市,赫山,湖南省,112.360946,28.568327
430921,益阳市,南县,湖南省,112.410399,29.372181
430922,益阳市,桃江,湖南省,112.139732,28.520993
430923,益阳市,安化,湖南省,111.221824,28.377421
430981,益阳市,沅江,湖南省,112.361088,28.839713
431000,郴州市,郴州,湖南省,113.032067,25.793589
431002,郴州市,北湖,湖南省,113.032208,25.792628
431003,郴州市,苏仙,湖南省,113.038698,25.793157
431021,郴州市,桂阳,湖南省,112.734466,25.737447
431022,郴州市,宜章,湖南省,112.947884,25.394345
431023,郴州市,永兴,湖南省,113.114819,26.129392
431024,郴州市,嘉禾,湖南省,112.370618,25.587309
431025,郴州市,临武,湖南省,112.564589,25.279119
431026,郴州市,汝城,湖南省,113.685686,25.553759
431027,郴州市,桂东,湖南省,113.945879,26.073917
431028,郴州市,安仁,湖南省,113.27217,26.708625
431081,郴州市,资兴,湖南省,113.23682,25.974152
431100,永州市,永州,湖南省,111.608019,26.434516
431102,永州市,零陵,湖南省,111.626348,26.223347
431103,永州市,冷水滩,湖南省,111.607156,26.434364
431121,永州市,祁阳,湖南省,111.85734,26.585929
431122,永州市,东安,湖南省,111.313035,26.397278
431123,永州市,双牌,湖南省,111.662146,25.959397
431124,永州市,道县,湖南省,111.591614,25.518444
431125,永州市,江永,湖南省,111.346803,25.268154
431126,永州市,宁远,湖南省,111.944529,25.584112
431127,永州市,蓝山,湖南省,112.194195,25.375255
431128,永州市,新田,湖南省,112.220341,25.906927
431129,永州市,江华,湖南省,111.577276,25.182596
431200,怀化市,怀化,湖南省,109.97824,27.550082
431202,怀化市,鹤城,湖南省,109.982242,27.548474
431221,怀化市,中方,湖南省,109.948061,27.43736
431222,怀化市,沅陵,湖南省,110.399161,28.455554
431223,怀化市,辰溪,湖南省,110.196953,28.005474
431224,怀化市,溆浦,湖南省,110.593373,27.903802
431225,怀化市,会同,湖南省,109.720785,26.870789
431226,怀化市,麻阳,湖南省,109.802807,27.865991
431227,怀化市,新晃,湖南省,109.174443,27.359897
431228,怀化市,芷江,湖南省,109.687777,27.437996
431229,怀化市,靖州,湖南省,109.691159,26.573511
431230,怀化市,通道,湖南省,109.783359,26.158349
431281,怀化市,洪江,湖南省,109.831765,27.201876
431300,娄底市,娄底,湖南省,112.008497,27.728136
431302,娄底市,娄星,湖南省,112.008486,27.726643
431321,娄底市,双峰,湖南省,112.198245,27.459126
431322,娄底市,新化,湖南省,111.306747,27.737456
431381,娄底市,冷水江,湖南省,111.434674,27.685759
431382,娄底市,涟源,湖南省,111.670847,27.692301
433100,湘西土家族苗族自治州,湘西,湖南省,109.739735,28.314296
433101,湘西土家族苗族自治州,吉首,湖南省,109.738273,28.314827
433122,湘西土家族苗族自治州,泸溪,湖南省,110.214428,28.214516
433123,湘西土家族苗族自治州,凤凰,湖南省,109.599191,27.948308
433124,湘西土家族苗族自治州,花垣,湖南省,109.479063,28.581352
433125,湘西土家族苗族自治州,保靖,湖南省,109.651445,28.709605
433126,湘西土家族苗族自治州,古丈,湖南省,109.949592,28.616973
433127,湘西土家族苗族自治州,永顺,湖南省,109.853292,28.998068
433130,湘西土家族苗族自治州,龙山,湖南省,109.441189,29.453438
440100,广州市,广州,广东省,113.280637,23.125178
440103,广州市,荔湾,广东省,113.243038,23.124943
440104,广州市,越秀,广东省,113.280714,23.125624
440105,广州市,海珠,广东省,113.262008,23.103131
440106,广州市,天河,广东省,113.335367,23.13559
440111,广州市,白云,广东省,113.262831,23.162281
440112,广州市,黄埔,广东省,113.450761,23.103239
440113,广州市,番禺,广东省,113.364619,22.938582
440114,广州市,花都,广东省,113.211184,23.39205
440115,广州市,南沙区,广东省,113.53738,22.794531
440117,广州市,从化,广东省,113.587386,23.545283
440118,广州市,增城,广东省,113.829579,23.290497
440200,韶关市,韶关,广东省,113.591544,24.801322
440203,韶关市,武江,广东省,113.588289,24.80016
440204,韶关市,浈江,广东省,113.599224,24.803977
440205,韶关市,曲江,广东省,113.605582,24.680195
440222,韶关市,始兴,广东省,114.067205,24.948364
440224,韶关市,仁化,广东省,113.748627,25.088226
440229,韶关市,翁源,广东省,114.131289,24.353887
440232,韶关市,乳源,广东省,113.278417,24.776109
440233,韶关市,新丰,广东省,114.207034,24.055412
440281,韶关市,乐昌,广东省,113.352413,25.128445
440282,韶关市,南雄,广东省,114.311231,25.115328
440300,深圳市,深圳,广东省,114.085947,22.547
440303,深圳市,罗湖,广东省,114.123885,22.555341
440304,深圳市,福田,广东省,114.05096,22.541009
440305,深圳市,南山,广东省,113.92943,22.531221
440306,深圳市,宝安,广东省,113.828671,22.754741
440307,深圳市,龙岗,广东省,114.251372,22.721511
440308,深圳市,盐田,广东省,114.235366,22.555069
440309,深圳市,龙华,广东省,114.04048,22.758663
440310,深圳市,坪山,广东省,114.34415,22.716233
440311,深圳市,光明,广东省,113.94256,22.754466
440400,珠海市,珠海,广东省,113.553986,22.224979
440402,珠海市,香洲,广东省,113.55027,22.271249
440403,珠海市,斗门,广东省,113.297739,22.209117
440404,珠海市,金湾,广东省,113.345071,22.139122
440500,汕头市,汕头,广东省,116.708463,23.37102
440507,汕头市,龙湖,广东省,116.732015,23.373754
440511,汕头市,金平区,广东省,116.703583,23.367071
440512,汕头市,濠江,广东省,116.729528,23.279345
440513,汕头市,潮阳,广东省,116.602602,23.262336
440514,汕头市,潮南,广东省,116.423607,23.249798
440515,汕头市,澄海,广东省,116.76336,23.46844
440523,汕头市,南澳,广东省,117.027105,23.419562
440600,佛山市,佛山,广东省,113.122717,23.028762
440604,佛山市,禅城,广东省,113.112414,23.019643
440605,佛山市,南海区,广东省,113.145577,23.031562
440606,佛山市,顺德,广东省,113.281826,22.75851
440607,佛山市,三水,广东省,112.899414,23.16504
440608,佛山市,高明,广东省,112.882123,22.893855
440700,江门市,江门,广东省,113.094942,22.590431
440703,江门市,蓬江,广东省,113.07859,22.59677
440704,江门市,江海,广东省,113.120601,22.572211
440705,江门市,新会,广东省,113.038584,22.520247
440781,江门市,台山,广东省,112.793414,22.250713
440783,江门市,开平,广东省,112.692262,22.366286
440784,江门市,鹤山,广东省,112.961795,22.768104
440785,江门市,恩平,广东省,112.314051,22.182956
440800,湛江市,湛江,广东省,110.364977,21.274898
440802,湛江市,赤坎,广东省,110.361634,21.273365
440803,湛江市,霞山,广东省,110.406382,21.194229
440804,湛江市,坡头,广东省,110.455632,21.24441
440811,湛江市,麻章,广东省,110.329167,21.265997
440823,湛江市,遂溪,广东省,110.255321,21.376915
440825,湛江市,徐闻,广东省,110.175718,20.326083
440881,湛江市,廉江,广东省,110.284961,21.611281
440882,湛江市,雷州,广东省,110.088275,20.908523
440883,湛江市,吴川,广东省,110.780508,21.428453
440900,茂名市,茂名,广东省,110.919229,21.659751
440902,茂名市,茂南,广东省,110.920542,21.660425
440904,茂名市,电白,广东省,111.007264,21.507219
440981,茂名市,高州,广东省,110.853251,21.915153
440982,茂名市,化州,广东省,110.63839,21.654953
440983,茂名市,信宜,广东省,110.941656,22.352681
441200,肇庆市,肇庆,广东省,112.472529,23.051546
441202,肇庆市,端州,广东省,112.472329,23.052662
441203,肇庆市,鼎湖,广东省,112.565249,23.155822
441204,肇庆市,高要,广东省,112.460846,23.027694
441223,肇庆市,广宁,广东省,112.440419,23.631486
441224,肇庆市,怀集,广东省,112.182466,23.913072
441225,肇庆市,封开,广东省,111.502973,23.434731
441226,肇庆市,德庆,广东省,111.78156,23.141711
441284,肇庆市,四会,广东省,112.695028,23.340324
441300,惠州市,惠州,广东省,114.412599,23.079404
441302,惠州市,惠城,广东省,114.413978,23.079883
441303,惠州市,惠阳,广东省,114.469444,22.78851
441322,惠州市,博罗,广东省,114.284254,23.167575
441323,惠州市,惠东,广东省,114.723092,22.983036
441324,惠州市,龙门,广东省,114.259986,23.723894
441400,梅州市,梅州,广东省,116.117582,24.299112
441402,梅州市,梅江,广东省,116.12116,24.302593
441403,梅州市,梅县,广东省,116.083482,24.267825
441422,梅州市,大埔,广东省,116.69552,24.351587
441423,梅州市,丰顺,广东省,116.184419,23.752771
441424,梅州市,五华,广东省,115.775004,23.925424
441426,梅州市,平远,广东省,115.891729,24.569651
441427,梅州市,蕉岭,广东省,116.170531,24.653313
441481,梅州市,兴宁,广东省,115.731648,24.138077
441500,汕尾市,汕尾,广东省,115.364238,22.774485
441502,汕尾市,城区,广东省,115.364238,22.774485
441521,汕尾市,海丰,广东省,115.337324,22.971042
441523,汕尾市,陆河,广东省,115.657565,23.302682
441581,汕尾市,陆丰,广东省,115.644203,22.946104
441600,河源市,河源,广东省,114.697802,23.746266
441602,河源市,源城,广东省,114.696828,23.746255
441621,河源市,紫金,广东省,115.184383,23.633744
441622,河源市,龙川,广东省,115.256415,24.101174
441623,河源市,连平,广东省,114.495952,24.364227
441624,河源市,和平,广东省,114.941473,24.44318
441625,河源市,东源,广东省,114.742711,23.789093
441700,阳江市,阳江,广东省,111.975107,21.859222
441702,阳江市,江城区,广东省,111.968909,21.859182
441704,阳江市,阳东,广东省,112.011267,21.864728
441721,阳江市,阳西,广东省,111.617556,21.75367
441781,阳江市,阳春,广东省,111.7905,22.169598
441800,清远市,清远,广东省,113.051227,23.685022
441802,清远市,清城,广东省,113.048698,23.688976
441803,清远市,清新,广东省,113.015203,23.736949
441821,清远市,佛冈,广东省,113.534094,23.866739
441823,清远市,阳山,广东省,112.634019,24.470286
441825,清远市,连山,广东省,112.086555,24.567271
441826,清远市,连南,广东省,112.290808,24.719097
441881,清远市,英德,广东省,113.405404,24.18612
441882,清远市,连州,广东省,112.379271,24.783966
441900,东莞市,东莞,广东省,113.746262,23.046237
442000,中山市,中山,广东省,113.382391,22.521113
445100,潮州市,潮州,广东省,116.632301,23.661701
445102,潮州市,湘桥,广东省,116.63365,23.664675
445103,潮州市,潮安,广东省,116.67931,23.461012
445122,潮州市,饶平,广东省,117.00205,23.668171
445200,揭阳市,揭阳,广东省,116.355733,23.543778
445202,揭阳市,榕城,广东省,116.357045,23.535524
445203,揭阳市,揭东,广东省,116.412947,23.569887
445222,揭阳市,揭西,广东省,115.838708,23.4273
445224,揭阳市,惠来,广东省,116.295832,23.029834
445281,揭阳市,普宁,广东省,116.165082,23.29788
445300,云浮市,云浮,广东省,112.044439,22.929801
445302,云浮市,云城,广东省,112.04471,22.930827
445303,云浮市,云安,广东省,112.005609,23.073152
445321,云浮市,新兴,广东省,112.23083,22.703204
445322,云浮市,郁南,广东省,111.535921,23.237709
445381,云浮市,罗定,广东省,111.578201,22.765415
450100,南宁市,南宁,广西壮族自治区,108.320004,22.82402
450102,南宁市,兴宁区,广西壮族自治区,108.320189,22.819511
450103,南宁市,青秀,广西壮族自治区,108.346113,22.816614
450105,南宁市,江南区,广西壮族自治区,108.310478,22.799593
450107,南宁市,西乡塘,广西壮族自治区,108.306903,22.832779
450108,南宁市,良庆,广西壮族自治区,108.322102,22.75909
450109,南宁市,邕宁,广西壮族自治区,108.484251,22.756598
450110,南宁市,武鸣,广西壮族自治区,108.280717,23.157163
450123,南宁市,隆安,广西壮族自治区,107.688661,23.174763
450124,南宁市,马山,广西壮族自治区,108.172903,23.711758
450125,南宁市,上林,广西壮族自治区,108.603937,23.431769
450126,南宁市,宾阳,广西壮族自治区,108.816735,23.216884
450127,南宁市,横县,广西壮族自治区,109.270987,22.68743
450200,柳州市,柳州,广西壮族自治区,109.411703,24.314617
450202,柳州市,城中区,广西壮族自治区,109.411749,24.312324
450203,柳州市,鱼峰,广西壮族自治区,109.415364,24.303848
450204,柳州市,柳南,广西壮族自治区,109.395936,24.287013
450205,柳州市,柳北,广西壮族自治区,109.406577,24.359145
450206,柳州市,柳江,广西壮族自治区,109.334503,24.257512
450222,柳州市,柳城,广西壮族自治区,109.245812,24.655121
450223,柳州市,鹿寨,广西壮族自治区,109.740805,24.483405
450224,柳州市,融安,广西壮族自治区,109.403621,25.214703
450225,柳州市,融水,广西壮族自治区,109.252744,25.068812
450226,柳州市,三江,广西壮族自治区,109.614846,25.78553
450300,桂林市,桂林,广西壮族自治区,110.299121,25.274215
450302,桂林市,秀峰,广西壮族自治区,110.292445,25.278544
450303,桂林市,叠彩,广西壮族自治区,110.300783,25.301334
450304,桂林市,象山区,广西壮族自治区,110.284882,25.261986
450305,桂林市,七星,广西壮族自治区,110.317577,25.254339
450311,桂林市,雁山,广西壮族自治区,110.305667,25.077646
450312,桂林市,临桂,广西壮族自治区,110.205487,25.246257
450321,桂林市,阳朔,广西壮族自治区,110.494699,24.77534
450323,桂林市,灵川,广西壮族自治区,110.325712,25.408541
450324,桂林市,全州,广西壮族自治区,111.072989,25.929897
450325,桂林市,兴安,广西壮族自治区,110.670783,25.609554
450326,桂林市,永福,广西壮族自治区,109.989208,24.986692
450327,桂林市,灌阳,广西壮族自治区,111.160248,25.489098
450328,桂林市,龙胜,广西壮族自治区,110.009423,25.796428
450329,桂林市,资源,广西壮族自治区,110.642587,26.0342
450330,桂林市,平乐,广西壮族自治区,110.642821,24.632216
450332,桂林市,恭城,广西壮族自治区,110.82952,24.833612
450381,桂林市,荔浦,广西壮族自治区,110.400149,24.497786
450400,梧州市,梧州,广西壮族自治区,111.297604,23.474803
450403,梧州市,万秀,广西壮族自治区,111.315817,23.471318
450405,梧州市,长洲,广西壮族自治区,111.275678,23.4777
450406,梧州市,龙圩,广西壮族自治区,111.246035,23.40996
450421,梧州市,苍梧,广西壮族自治区,111.544008,23.845097
450422,梧州市,藤县,广西壮族自治区,110.931826,23.373963
450423,梧州市,蒙山,广西壮族自治区,110.5226,24.199829
450481,梧州市,岑溪,广西壮族自治区,110.998114,22.918406
450500,北海市,北海,广西壮族自治区,109.119254,21.473343
450502,北海市,海城区,广西壮族自治区,109.107529,21.468443
450503,北海市,银海,广西壮族自治区,109.118707,21.444909
450512,北海市,铁山港,广西壮族自治区,109.450573,21.5928
450521,北海市,合浦,广西壮族自治区,109.200695,21.663554
450600,防城港市,防城港,广西壮族自治区,108.345478,21.614631
450602,防城港市,港口区,广西壮族自治区,108.346281,21.614406
450603,防城港市,防城,广西壮族自治区,108.358426,21.764758
450621,防城港市,上思,广西壮族自治区,107.982139,22.151423
450681,防城港市,东兴,广西壮族自治区,107.97017,21.541172
450700,钦州市,钦州,广西壮族自治区,108.624175,21.967127
450702,钦州市,钦南,广西壮族自治区,108.626629,21.966808
450703,钦州市,钦北,广西壮族自治区,108.44911,22.132761
450721,钦州市,灵山,广西壮族自治区,109.293468,22.418041
450722,钦州市,浦北,广西壮族自治区,109.556341,22.268335
450800,贵港市,贵港,广西壮族自治区,109.602146,23.0936
450802,贵港市,港北,广西壮族自治区,109.59481,23.107677
450803,贵港市,港南,广西壮族自治区,109.604665,23.067516
450804,贵港市,覃塘,广西壮族自治区,109.415697,23.132815
450821,贵港市,平南,广西壮族自治区,110.397485,23.544546
450881,贵港市,桂平,广西壮族自治区,110.074668,23.382473
450900,玉林市,玉林,广西壮族自治区,110.154393,22.63136
450902,玉林市,玉州,广西壮族自治区,110.154912,22.632132
450903,玉林市,福绵,广西壮族自治区,110.054155,22.58163
450921,玉林市,容县,广西壮族自治区,110.552467,22.856435
450922,玉林市,陆川,广西壮族自治区,110.264842,22.321054
450923,玉林市,博白,广西壮族自治区,109.980004,22.271285
450924,玉林市,兴业,广西壮族自治区,109.877768,22.74187
450981,玉林市,北流,广西壮族自治区,110.348052,22.701648
451000,百色市,百色,广西壮族自治区,106.616285,23.897742
451002,百色市,右江,广西壮族自治区,106.615727,23.897675
451021,百色市,田阳,广西壮族自治区,106.904315,23.736079
451022,百色市,田东,广西壮族自治区,107.12426,23.600444
451023,百色市,平果,广西壮族自治区,107.580403,23.320479
451024,百色市,德保,广西壮族自治区,106.618164,23.321464
451026,百色市,那坡,广西壮族自治区,105.833553,23.400785
451027,百色市,凌云,广西壮族自治区,106.56487,24.345643
451028,百色市,乐业,广西壮族自治区,106.559638,24.782204
451029,百色市,田林,广西壮族自治区,106.235047,24.290262
451030,百色市,西林,广西壮族自治区,105.095025,24.492041
451031,百色市,隆林,广西壮族自治区,105.342363,24.774318
451081,百色市,靖西,广西壮族自治区,106.417549,23.134766
451100,贺州市,贺州,广西壮族自治区,111.552056,24.414141
451102,贺州市,八步,广西壮族自治区,111.551991,24.412446
451103,贺州市,平桂,广西壮族自治区,111.524014,24.417148
451121,贺州市,昭平,广西壮族自治区,110.810865,24.172958
451122,贺州市,钟山,广西壮族自治区,111.303629,24.528566
451123,贺州市,富川,广西壮族自治区,111.277228,24.81896
451200,河池市,河池,广西壮族自治区,108.062105,24.695899
451202,河池市,金城江,广西壮族自治区,108.062131,24.695625
451203,河池市,宜州,广西壮族自治区,108.653965,24.492193
451221,河池市,南丹,广西壮族自治区,107.546605,24.983192
451222,河池市,天峨,广西壮族自治区,107.174939,24.985964
451223,河池市,凤山,广西壮族自治区,107.044592,24.544561
451224,河池市,东兰,广西壮族自治区,107.373696,24.509367
451225,河池市,罗城,广西壮族自治区,108.902453,24.779327
451226,河池市,环江,广西壮族自治区,108.258669,24.827628
451227,河池市,巴马,广西壮族自治区,107.253126,24.139538
451228,河池市,都安,广西壮族自治区,108.102761,23.934964
451229,河池市,大化,广西壮族自治区,107.9945,23.739596
451300,来宾市,来宾,广西壮族自治区,109.229772,23.733766
451302,来宾市,兴宾,广西壮族自治区,109.230541,23.732926
451321,来宾市,忻城,广西壮族自治区,108.667361,24.064779
451322,来宾市,象州,广西壮族自治区,109.684555,23.959824
451323,来宾市,武宣,广西壮族自治区,109.66287,23.604162
451324,来宾市,金秀,广西壮族自治区,110.188556,24.134941
451381,来宾市,合山,广西壮族自治区,108.88858,23.81311
451400,崇左市,崇左,广西壮族自治区,107.353926,22.404108
451402,崇左市,江州,广西壮族自治区,107.354443,22.40469
451421,崇左市,扶绥,广西壮族自治区,107.911533,22.635821
451422,崇左市,宁明,广西壮族自治区,107.067616,22.131353
451423,崇左市,龙州,广西壮族自治区,106.857502,22.343716
451424,崇左市,大新,广西壮族自治区,107.200803,22.833369
451425,崇左市,天等,广西壮族自治区,107.142441,23.082484
451481,崇左市,凭祥,广西壮族自治区,106.759038,22.108882
460100,海口市,海口,海南省,110.33119,20.031971
460105,海口市,秀英,海南省,110.282393,20.008145
460106,海口市,龙华区,海南省,110.330373,20.031026
460107,海口市,琼山,海南省,110.354722,20.001051
460108,海口市,美兰,海南省,110.356566,20.03074
460200,三亚市,三亚,海南省,109.508268,18.247872
460202,三亚市,海棠区,海南省,109.760778,18.407516
460203,三亚市,吉阳区,海南省,109.512081,18.247436
460204,三亚市,天涯区,海南省,109.506357,18.24734
460205,三亚市,崖州区,海南省,109.174306,18.352192
460300,三沙市,三沙,海南省,112.34882,16.831039
460321,三沙市,西沙群岛,海南省,111.792944,16.204546
460322,三沙市,南沙群岛,海南省,116.749998,11.471888
460323,三沙市,中沙群岛,海南省,117.740071,15.112856
460400,儋州市,儋州,海南省,109.576782,19.517486
469001,五指山市,五指山,海南省,109.516662,18.776921
469002,琼海市,琼海,海南省,110.466785,19.246011
469005,文昌市,文昌,海南省,110.753975,19.612986
469006,万宁市,万宁,海南省,110.388793,18.796216
469007,东方市,东方,海南省,108.653789,19.10198
469021,定安县,定安,海南省,110.349235,19.684966
469022,屯昌县,屯昌,海南省,110.102773,19.362916
469023,澄迈县,澄迈,海南省,110.007147,19.737095
469024,临高县,临高,海南省,109.687697,19.908293
469025,白沙黎族自治县,白沙,海南省,109.452606,19.224584
469026,昌江黎族自治县,昌江,海南省,109.053351,19.260968
469027,乐东黎族自治县,乐东,海南省,109.175444,18.74758
469028,陵水黎族自治县,陵水,海南省,110.037218,18.505006
469029,保亭黎族苗族自治县,保亭,海南省,109.70245,18.636371
469030,琼中黎族苗族自治县,琼中,海南省,109.839996,19.03557
500100,重庆市,重庆,重庆市,108.170255,29.291965
500101,重庆市,万州,重庆市,108.380246,30.807807
500102,重庆市,涪陵,重庆市,107.394905,29.703652
500103,重庆市,渝中,重庆市,106.56288,29.556742
500104,重庆市,大渡口,重庆市,106.48613,29.481002
500105,重庆市,江北,重庆市,106.532844,29.575352
500106,重庆市,沙坪坝,重庆市,106.4542,29.541224
500107,重庆市,九龙坡,重庆市,106.480989,29.523492
500108,重庆市,南岸,重庆市,106.560813,29.523992
500109,重庆市,北碚,重庆市,106.437868,29.82543
500110,重庆市,綦江,重庆市,106.651417,29.028091
500111,重庆市,大足,重庆市,105.715319,29.700498
500112,重庆市,渝北,重庆市,106.512851,29.601451
500113,重庆市,巴南,重庆市,106.519423,29.381919
500114,重庆市,黔江,重庆市,108.782577,29.527548
500115,重庆市,长寿,重庆市,107.074854,29.833671
500116,重庆市,江津,重庆市,106.253156,29.283387
500117,重庆市,合川,重庆市,106.265554,29.990993
500118,重庆市,永川,重庆市,105.894714,29.348748
500119,重庆市,南川,重庆市,107.098153,29.156646
500120,重庆市,璧山,重庆市,106.231126,29.593581
500151,重庆市,铜梁,重庆市,106.054948,29.839944
500152,重庆市,潼南,重庆市,105.841818,30.189554
500153,重庆市,荣昌,重庆市,105.594061,29.403627
500154,重庆市,开州,重庆市,108.413317,31.167735
500155,重庆市,梁平,重庆市,107.800034,30.672168
500156,重庆市,武隆,重庆市,107.75655,29.32376
500229,重庆市,城口,重庆市,108.6649,31.946293
500230,重庆市,丰都,重庆市,107.73248,29.866424
500231,重庆市,垫江,重庆市,107.348692,30.330012
500233,重庆市,忠县,重庆市,108.037518,30.291537
500235,重庆市,云阳,重庆市,108.697698,30.930529
500236,重庆市,奉节,重庆市,109.465774,31.019967
